id,Hardness
10541,2.918126784582518
10542,3.9179138657249526
10543,4.718098836689852
10544,5.357984343485799
10545,4.6880269061551685
10546,4.956700320017472
10547,5.222976026935934
10548,4.789085314491065
10549,4.49975762637953
10550,4.690068979284963
10551,4.877588362362379
10552,5.234210074547261
10553,5.38154034293712
10554,4.543691211135319
10555,4.865019527061646
10556,4.761756179165454
10557,5.370556633631526
10558,4.920417408517716
10559,4.05428811169714
10560,3.8553215811218298
10561,5.125514048027971
10562,5.2454656725714415
10563,3.8819118464583404
10564,4.12674313063913
10565,5.454858542187557
10566,4.084051272467671
10567,4.563122846629593
10568,4.173750305044969
10569,5.346648824948916
10570,4.783447026570153
10571,5.042272750716728
10572,5.116478346533878
10573,4.732673302534326
10574,3.580206377784807
10575,5.338092686668309
10576,4.0021904010557074
10577,3.3175756814394206
10578,5.172179930646351
10579,5.283408788199817
10580,4.049088445475033
10581,5.238485933048308
10582,4.148892257746021
10583,3.4913587084092037
10584,5.387481673505576
10585,2.258342761140672
10586,5.314039725915041
10587,5.457394532150653
10588,4.20518694920646
10589,5.489030209237816
10590,4.021585947148922
10591,5.230338174135589
10592,4.592551820347687
10593,4.834787921377808
10594,5.31859576917984
10595,5.258389581718966
10596,4.438307965472746
10597,5.363603630493984
10598,5.003584291953089
10599,5.088887620113612
10600,3.6532812111557136
10601,4.585415348452854
10602,3.344052549597772
10603,4.957401942401697
10604,5.085219990677312
10605,5.435195777030895
10606,3.1652729784821902
10607,5.215885663154737
10608,4.929600007379132
10609,5.436040540662367
10610,5.21812542578659
10611,4.789165470212485
10612,5.012396906417473
10613,5.145729581964638
10614,4.960650261538692
10615,5.256568439216132
10616,5.291912523847248
10617,5.315333344860158
10618,2.3028093678961725
10619,5.356998342395035
10620,5.00087882621414
10621,4.506233565243013
10622,4.578915002028328
10623,5.332462862435034
10624,4.852675416474821
10625,5.279379236973183
10626,5.595675469777713
10627,5.052640279610022
10628,5.201480173121209
10629,5.426627059536651
10630,3.070858967193691
10631,5.467174684324988
10632,5.370110394139096
10633,2.5479353292626006
10634,4.734334502453421
10635,4.592812863992419
10636,5.2566093614977465
10637,3.9812355046194883
10638,2.203607779173823
10639,5.2439485758545
10640,5.2836008302262005
10641,4.88000193641691
10642,3.828865358243047
10643,3.3906501479071594
10644,4.335286564510953
10645,5.0699467878684
10646,4.354385470756398
10647,5.117905176553364
10648,5.016122239228187
10649,4.859064443028792
10650,3.914452169468182
10651,4.619836660842793
10652,5.396716891249703
10653,5.154409855168074
10654,4.024798351372818
10655,4.752584111251896
10656,5.078176595281725
10657,4.2807393363288
10658,5.177069694045918
10659,5.309358828274527
10660,3.8894974755695033
10661,5.2345953203370605
10662,4.263485827945734
10663,5.321570974218454
10664,4.18096961261997
10665,5.314016951980216
10666,5.255638859485702
10667,5.285134726225422
10668,5.314016881259745
10669,4.360469288739763
10670,4.609339100052001
10671,5.358516727025027
10672,2.2856545476706494
10673,4.224252037514274
10674,5.559584163178926
10675,5.156619781980045
10676,3.3523434101681033
10677,2.54155166744913
10678,4.000700002073563
10679,3.6524228617545096
10680,5.253041499778058
10681,4.44297854690465
10682,4.57082768695439
10683,4.388750273449373
10684,3.1693728806584125
10685,5.203319476104367
10686,5.7797919258259345
10687,4.841347103049802
10688,5.37447941226775
10689,4.466772744915947
10690,5.277188784609569
10691,5.037538341239007
10692,4.7583702431151655
10693,5.285138117890108
10694,5.139135692725578
10695,4.437302784467317
10696,5.185729697433195
10697,4.87073405008903
10698,4.720714669267644
10699,1.3654515498468789
10700,4.842691057102817
10701,5.0749785628444695
10702,5.3572968673191
10703,5.219388293759962
10704,2.4945826844327974
10705,4.921614980105177
10706,5.461235954132612
10707,5.128785163205146
10708,4.057548428257808
10709,3.4728890390515783
10710,4.247276582352996
10711,4.661764651502054
10712,5.392296255138385
10713,2.2962596019696715
10714,1.3035528123109694
10715,4.893642039335262
10716,5.119566835403635
10717,5.463474086438019
10718,5.154516497512771
10719,5.252015383031642
10720,5.206856463741912
10721,5.011001066079336
10722,2.409109380220052
10723,3.5106691451823973
10724,5.482768860438306
10725,3.3532808086554247
10726,2.61967303791546
10727,5.095398080029227
10728,3.9644270324022406
10729,5.918270594843972
10730,5.256314748251934
10731,4.820570388550545
10732,3.42156388702315
10733,3.195452016219734
10734,5.180849275510607
10735,5.084582303422351
10736,5.244758910979255
10737,4.666215762399438
10738,5.510445351937188
10739,3.447237711167348
10740,3.0231479357082294
10741,4.834392228518089
10742,4.106688818514188
10743,4.357018403065103
10744,4.297503176232386
10745,5.167364538131797
10746,5.034088741573617
10747,3.969621149582668
10748,5.403151339833872
10749,4.557455051827811
10750,4.596153971425207
10751,5.079407089551523
10752,4.471386391203446
10753,4.741268498224558
10754,5.331433153038893
10755,5.332160985803933
10756,4.407136712441417
10757,3.9683686116515213
10758,4.950747581694803
10759,4.42568277529267
10760,5.42881428020034
10761,5.156910078394271
10762,5.283665080107282
10763,5.108875112826838
10764,5.109410376836989
10765,3.481102574033592
10766,5.277742653153581
10767,4.401153604173742
10768,5.203816348597571
10769,5.000471713253506
10770,5.182497410559051
10771,1.9214874457233273
10772,5.465412573153008
10773,3.761161821006196
10774,4.588699928951156
10775,4.988490300878567
10776,4.665490838580022
10777,3.3400875812592785
10778,4.799076373169591
10779,5.115823042445643
10780,5.149797627584662
10781,4.393252275950731
10782,5.425107858284849
10783,3.7106304623084307
10784,5.174840670166662
10785,5.2535554394594985
10786,5.318862273603475
10787,5.309219648696732
10788,5.2586539112242825
10789,5.165997695961683
10790,3.765109235004905
10791,5.115392643256399
10792,5.241367677232138
10793,4.551291252127619
10794,5.077090253870195
10795,5.267410575420582
10796,5.319160373456372
10797,5.287986727084904
10798,5.336601005367897
10799,4.953065800289212
10800,4.191977430832384
10801,5.2714265222814385
10802,5.427490341238218
10803,5.328387188273768
10804,5.137667661693941
10805,5.211352155114827
10806,5.390250121144751
10807,5.133838352359081
10808,2.591174791995684
10809,2.058208813695349
10810,4.934259075085509
10811,4.450701974349434
10812,4.624310604357133
10813,5.008514304055347
10814,4.9565201979050695
10815,2.6833259303755974
10816,5.333928960493261
10817,4.711666281866399
10818,4.603493742159685
10819,5.268853878288798
10820,5.198979626530775
10821,2.344176603420637
10822,2.7240462103848526
10823,5.239844535019098
10824,5.147285848360255
10825,5.287410373048867
10826,4.0610991044692595
10827,4.852727552974925
10828,3.262446985857986
10829,5.132102339087365
10830,5.597386843558303
10831,5.309551088991124
10832,5.232585730515943
10833,5.084047444796123
10834,5.272128732951755
10835,4.572526727415091
10836,5.2058835778623145
10837,4.420480855556853
10838,4.7475650337199315
10839,4.730191838621303
10840,5.130700344476594
10841,5.309575358987585
10842,5.106882140300868
10843,3.39313893291566
10844,3.785662554101256
10845,4.391984395842055
10846,5.295674059783185
10847,5.119750740060736
10848,4.607770218827177
10849,5.241741138566597
10850,5.254450284131229
10851,3.521650096818134
10852,4.668382250708429
10853,4.375342284221962
10854,4.534028017000742
10855,4.606198760590686
10856,5.0826648098784215
10857,5.061692606576976
10858,5.393114830006372
10859,5.407984764736371
10860,5.444795878472683
10861,5.026974138352683
10862,4.783614428276561
10863,3.237165738136572
10864,5.285074096094096
10865,5.286911527903748
10866,5.4246727983096665
10867,3.3885021003354105
10868,4.404513491173315
10869,4.78660841656735
10870,5.237091521923551
10871,5.214135770340856
10872,4.256329102513144
10873,4.563728553621452
10874,5.360255822002177
10875,5.391945484861154
10876,4.980649482514025
10877,4.702306567144755
10878,5.384591571056256
10879,5.256230669572691
10880,3.7906283488071795
10881,5.447969187265636
10882,3.921520797897406
10883,4.713826678162944
10884,3.3322079952122627
10885,5.336415343178547
10886,2.6837623672553668
10887,3.9633138786182776
10888,5.317146110475155
10889,5.264061723476285
10890,4.878353484655371
10891,4.263819233983908
10892,5.269319754616474
10893,2.07104075044627
10894,5.315401935233603
10895,5.217944433035919
10896,3.1099835736809243
10897,5.383761840756051
10898,5.239706544329304
10899,3.7241606239489204
10900,4.567128180022921
10901,5.048373835745133
10902,4.943879118872339
10903,3.414825693771575
10904,4.989719560823901
10905,4.877260454107031
10906,4.507996191315992
10907,4.367223723606224
10908,5.328773701890158
10909,3.197123269689141
10910,4.894996292914713
10911,4.838520427878851
10912,5.157958996282869
10913,4.77017940989491
10914,4.4808115254648175
10915,4.3477541035833
10916,4.4447032537042155
10917,5.392944914712965
10918,5.470031673993212
10919,4.626740853260555
10920,5.213162281379111
10921,4.696004980086176
10922,3.8157369519098667
10923,5.096137868919818
10924,5.307618097686666
10925,5.205477040408333
10926,5.358337861120802
10927,4.292705340983358
10928,2.178149066854524
10929,3.198428980339555
10930,4.769712226063408
10931,2.114523246122087
10932,5.018629907956871
10933,5.452124912795279
10934,4.942692553335843
10935,4.960407000511948
10936,4.27779046252561
10937,4.994806847019381
10938,4.224349739897542
10939,5.401748624199387
10940,5.382726612361123
10941,3.6827489390633827
10942,4.906567395656622
10943,5.442012260201029
10944,4.616126920335723
10945,5.4247709500864945
10946,5.199634052476479
10947,4.715937886701035
10948,5.359959310626001
10949,3.494891343677564
10950,4.025609305135964
10951,5.017498813290015
10952,5.259482922885681
10953,3.978733113830162
10954,4.861814624712625
10955,4.632615491492312
10956,5.423128517735583
10957,5.3919432578355515
10958,5.40902213916468
10959,4.8510905112139255
10960,4.060515459827918
10961,5.381428640247659
10962,4.017292784866057
10963,4.313893846436097
10964,5.209026438658219
10965,5.217773392518556
10966,5.072516647086763
10967,4.81011915153107
10968,5.107265261159237
10969,3.9432887343206695
10970,4.890040234198203
10971,5.059934889253654
10972,5.356355981895199
10973,5.349720887766636
10974,4.86621810979998
10975,2.4954475393908346
10976,5.861416112106488
10977,4.950260587521376
10978,5.235694485732473
10979,3.8662814211974554
10980,5.382511263644464
10981,5.358006757781891
10982,5.482857023324177
10983,4.507956448034099
10984,5.090529310552337
10985,3.525806412833168
10986,5.316603677154888
10987,5.235139012779209
10988,4.892399433106712
10989,4.292659899055771
10990,4.108442044194725
10991,3.909819441571653
10992,4.626664142271389
10993,4.344475160458423
10994,4.993618080438031
10995,4.893614207240326
10996,5.290555227188883
10997,5.57309476882093
10998,4.409595945905453
10999,4.733109955490609
11000,5.343093743227709
11001,5.209641606674295
11002,2.6894799031348176
11003,5.123830650539533
11004,4.859583876052344
11005,3.6192807416211066
11006,5.666462193161392
11007,5.264774360159908
11008,5.054237078754099
11009,4.522003861391662
11010,5.152931844180263
11011,5.296374493852973
11012,5.087157463562869
11013,4.935062399249876
11014,5.57226583581533
11015,5.300176523485618
11016,5.303884482367445
11017,5.2722023822711215
11018,4.751168034585447
11019,3.9615484199430284
11020,5.254965718863143
11021,4.991855044424126
11022,5.402323199718861
11023,4.713936893808594
11024,5.429991813662463
11025,4.5784700173195745
11026,5.844344126749283
11027,4.254270981405158
11028,5.21502591340201
11029,2.3390097097611733
11030,4.035248347835404
11031,5.245001927316396
11032,3.866023062940571
11033,5.2766965039476865
11034,3.6710817653424304
11035,5.281128697074097
11036,4.996142491827581
11037,5.274242050393761
11038,5.392480095449655
11039,5.0552670140220455
11040,5.087709974961864
11041,4.99291465449215
11042,2.3121383337383277
11043,4.15920899407913
11044,4.161028727302482
11045,5.110849574750761
11046,2.5561056357483896
11047,5.3331880010885
11048,5.3855672006685955
11049,5.429338114447617
11050,4.142241531149681
11051,5.0593648146247485
11052,2.4142962150792733
11053,5.285496382894382
11054,4.594529336596641
11055,5.404364946763362
11056,5.3456977351784944
11057,5.2145257517617996
11058,5.200389589366915
11059,5.355142308086581
11060,4.1279776737426035
11061,5.548319603151635
11062,5.22869655647982
11063,5.247796581497598
11064,5.461878076196921
11065,5.428411714674809
11066,5.305446671318364
11067,4.448411636048717
11068,5.0271424764086134
11069,5.347277273154951
11070,5.368684297015267
11071,5.348284495447361
11072,3.4764360716091693
11073,4.846671734332299
11074,5.320490222495004
11075,4.945967662632876
11076,4.335552150761078
11077,4.592121161498838
11078,4.053050154430251
11079,5.150360325222092
11080,4.02638034581763
11081,5.291728220044872
11082,5.02672887256508
11083,4.677423893187615
11084,5.1939739775821465
11085,5.03157138113659
11086,5.103924135658788
11087,5.304343128064605
11088,2.716295361289741
11089,4.588577864078275
11090,5.216814629280517
11091,3.041599807001914
11092,4.0284878717172035
11093,5.174798369037703
11094,4.439142192424778
11095,4.756986246946594
11096,5.274573906118263
11097,4.667393436401136
11098,5.090878850073793
11099,5.271471752951597
11100,5.159810835766161
11101,5.09105354497457
11102,5.229409411033436
11103,4.229970878972696
11104,5.279900054582153
11105,5.3414858924861885
11106,5.256654028926863
11107,4.815161004066883
11108,5.289259191118772
11109,5.308137744585637
11110,4.987431101153861
11111,4.9167432868685275
11112,4.743337340595072
11113,4.960257616781582
11114,4.613141382027808
11115,4.994195809034905
11116,5.363039409353336
11117,5.321204701808203
11118,5.529502308661398
11119,5.207305431423713
11120,4.6479990714233725
11121,5.4250230034182
11122,5.031461013192283
11123,4.390307615113215
11124,5.258050142011644
11125,4.95527071911407
11126,3.864118048990374
11127,5.242054242321736
11128,5.2095977746491835
11129,5.482659725870239
11130,4.642625085233447
11131,4.592906402313031
11132,4.13226547517994
11133,4.119317365530873
11134,5.250075735225022
11135,5.090246476568124
11136,4.891052904523756
11137,5.1716221992236555
11138,5.229094001293763
11139,5.222213556253466
11140,4.69758362262579
11141,5.008856940897635
11142,5.222994917103231
11143,5.330451131087598
11144,3.633423244481918
11145,4.470412102799507
11146,4.875051578878748
11147,5.130491602434105
11148,3.476438284194217
11149,5.125308661942971
11150,4.820983295346265
11151,4.940601714549326
11152,4.295090212347445
11153,5.250813313223571
11154,3.3059891481732784
11155,5.094225683632416
11156,4.074525864812102
11157,2.508604850132889
11158,5.055235505960171
11159,4.744880801028591
11160,4.102438501571953
11161,4.766589093037766
11162,4.967281772086332
11163,5.193963653647147
11164,5.193740298554136
11165,3.995573671452002
11166,5.03285990869305
11167,5.251284078610988
11168,5.133071429204909
11169,5.24804098177076
11170,4.362114175333682
11171,4.912991632637566
11172,5.16881423074617
11173,4.4257042074312025
11174,5.25929725084672
11175,5.012339423787392
11176,5.1358553731896635
11177,5.106435190944897
11178,6.9732934074332675
11179,3.968419401281115
11180,5.336078214936987
11181,5.373390219742758
11182,5.016428041006812
11183,5.246374259142007
11184,5.242340941076233
11185,5.1135323350417
11186,5.873877856611786
11187,5.223984361264118
11188,5.20199279307689
11189,4.074142638091244
11190,4.377000899080503
11191,4.661603385151056
11192,4.532564991035578
11193,5.134615148773534
11194,3.9271553046027448
11195,5.188216968075549
11196,5.296934387480422
11197,4.94273022892353
11198,4.275343386133413
11199,4.344198509248493
11200,5.230830514660828
11201,4.238003867940306
11202,4.651660578713119
11203,2.268136536534486
11204,5.290345535947015
11205,5.244395760620872
11206,5.028851834373992
11207,5.07800059960244
11208,5.212440476760877
11209,5.5530850322043595
11210,5.240163691976581
11211,4.9137022576005895
11212,5.669351794884431
11213,2.819494046008352
11214,4.302580135172881
11215,5.2245465750146245
11216,4.3544411620226775
11217,5.4636160741370015
11218,5.31265824889434
11219,3.5459062989128274
11220,1.8788309867484103
11221,4.057086637707426
11222,5.112236922270926
11223,4.249151040499747
11224,4.394337441157186
11225,4.204831245951213
11226,4.99079921411041
11227,4.762687275040793
11228,5.328182048352933
11229,5.16837723518463
11230,5.426467519975522
11231,5.278737115335968
11232,2.9306516476938453
11233,4.537252110067721
11234,4.541473375428329
11235,4.43750337382666
11236,5.390004528326654
11237,5.31595555081235
11238,2.7212317463337965
11239,5.590378843044552
11240,5.2813118841925615
11241,4.194303906811472
11242,3.714268313395871
11243,5.158097686114953
11244,5.34015788275625
11245,4.754241073443955
11246,4.63286398491967
11247,2.3904642457283027
11248,5.26939911969596
11249,2.826850051907736
11250,5.0968811309938165
11251,4.520586715478819
11252,5.4063668110138945
11253,5.542780854540805
11254,5.231728277868617
11255,5.230877015688131
11256,5.161716139464684
11257,5.505552825624889
11258,3.063465276039092
11259,5.2478908242212325
11260,3.953478417645853
11261,5.5374286717194545
11262,5.096005305670276
11263,4.161771844520606
11264,5.442565476436441
11265,5.226703738478578
11266,4.884062894682001
11267,2.6651710819794006
11268,5.303130302777448
11269,5.237022751332587
11270,4.616495888148316
11271,5.02585603129202
11272,3.9386378675800016
11273,3.4598560822346407
11274,4.748741216635751
11275,5.248762321134009
11276,3.867794757557389
11277,4.265568802864889
11278,4.4505151250520205
11279,5.303477703897547
11280,4.352389980200982
11281,5.412840068955232
11282,4.991262952589652
11283,4.9206971635392645
11284,5.194467917956307
11285,5.08777229201926
11286,4.991406332188745
11287,5.2090298709618965
11288,5.261192292230211
11289,4.8711134668554905
11290,5.289968472663526
11291,4.065405080606988
11292,4.5352386514712535
11293,5.231644118822671
11294,4.65096130386201
11295,5.289099684423712
11296,5.441367037554233
11297,5.071691246941969
11298,5.491676797706084
11299,4.749525030204101
11300,2.4404372940159176
11301,3.487484271845688
11302,5.090363341697069
11303,4.585806501036229
11304,5.1136013340132465
11305,4.428150718734006
11306,5.358849516481159
11307,5.398061816091488
11308,5.339641906789527
11309,3.225858627585731
11310,4.943200907508596
11311,4.066103468243641
11312,2.048282325628708
11313,4.871234837796278
11314,5.220137358506088
11315,5.297965778794065
11316,3.514175604147222
11317,5.248076253827687
11318,5.6034032720454015
11319,2.8351755164605255
11320,5.201853791696395
11321,5.2906106615667525
11322,5.357432155809816
11323,4.073197713782541
11324,2.357436716858679
11325,5.216368410248833
11326,5.476212435601571
11327,3.0895585627840694
11328,4.958801426004745
11329,2.7666787502024643
11330,5.319549921215998
11331,5.278102737572135
11332,5.331018272502192
11333,5.4454159882498825
11334,5.140332928343784
11335,4.937168037880812
11336,3.244043654009041
11337,4.017263117309701
11338,4.2985978270926175
11339,5.132634792430949
11340,5.3665664868047855
11341,5.294667801383616
11342,5.113843587985343
11343,3.1877633305589996
11344,5.233275905497421
11345,5.283457290082095
11346,5.2161460200179866
11347,5.096236913121868
11348,4.985938549592799
11349,4.0673509404782155
11350,4.916240952367346
11351,4.211680275903593
11352,3.7624357392494083
11353,2.7840155863690246
11354,2.429933227166254
11355,3.955964612817888
11356,4.975610556208084
11357,4.877820280149048
11358,5.005185538844696
11359,5.287529758978797
11360,3.950994070215361
11361,5.1447929042211555
11362,4.423668426453153
11363,5.238577086713921
11364,4.041427869343294
11365,4.225873928267746
11366,5.232985002881547
11367,5.012327205518953
11368,4.102681564085379
11369,5.21563408449011
11370,4.249759229180704
11371,4.077387567551737
11372,5.159587888863878
11373,4.0871557501019184
11374,5.172415844906981
11375,5.435523706937859
11376,5.264171887192077
11377,5.332567761538918
11378,4.169148495675859
11379,4.633015862376951
11380,4.9130541862947155
11381,4.104366437482703
11382,3.8869719295069
11383,4.7430279285469705
11384,4.414389074518825
11385,4.4993901647717855
11386,5.1286249825413694
11387,5.33707086523341
11388,5.273331382110477
11389,4.902515673727975
11390,4.139895466267687
11391,4.523479779223522
11392,5.046704038641874
11393,5.058302734650698
11394,4.955012107545642
11395,4.791557058620635
11396,4.394034204744986
11397,5.5252950099351
11398,4.775987727283551
11399,5.657440320970097
11400,5.395923332150685
11401,4.904604080274536
11402,5.358130414004894
11403,5.078166145798164
11404,5.2008172579992715
11405,4.5837790978552535
11406,5.0788756226581615
11407,5.2486499303328245
11408,4.9392427394981535
11409,2.227321772872813
11410,3.7925034966849025
11411,3.028461933969553
11412,4.926938489428288
11413,4.35586789248586
11414,4.967173109385423
11415,5.286655826583625
11416,5.013520623643975
11417,5.252270490999934
11418,5.097412148360622
11419,4.445098966541237
11420,5.185802137101543
11421,5.246859425949099
11422,4.942358987110877
11423,5.12554792257985
11424,5.071551154642661
11425,3.4053276358267817
11426,5.091585684846326
11427,4.541084408493274
11428,2.6826808529845754
11429,4.942840568907833
11430,5.1705119718007335
11431,3.3743214776959394
11432,5.5007750755035225
11433,4.358622112917682
11434,3.1721985787419396
11435,4.372727337532184
11436,2.576482389800527
11437,5.091428585896376
11438,4.6087898492211234
11439,4.876797751426236
11440,4.037962568956483
11441,2.2979412258489593
11442,2.752945515590452
11443,2.827727531704569
11444,5.336119633678886
11445,4.540010305323559
11446,4.999312752396152
11447,5.345643156433852
11448,5.464409780491411
11449,4.673658205089204
11450,4.577526555569602
11451,4.811496521917485
11452,4.816953368903487
11453,3.9157197731639553
11454,4.851820591270566
11455,4.997924969240416
11456,1.7270101852615591
11457,5.146016956309434
11458,5.2683122677375245
11459,2.197226352834203
11460,4.346703710894747
11461,2.81670185416195
11462,5.329421719974839
11463,3.7240117309776863
11464,4.527202040504317
11465,5.22741081599013
11466,5.0890197762541876
11467,5.15597843760036
11468,4.530496864672346
11469,5.379352518820143
11470,5.258523658446463
11471,3.9797639886828593
11472,4.153061333489732
11473,5.083761195273722
11474,5.135888081703262
11475,5.3292543538066415
11476,3.6714296149190266
11477,5.158124803642638
11478,4.876235702000728
11479,4.345493183305864
11480,5.219929689045698
11481,5.313965317545937
11482,3.9497397922928625
11483,5.3487847774109945
11484,3.782978307168178
11485,3.3440279771362147
11486,5.014225820907626
11487,5.127332033892518
11488,5.176787506149044
11489,4.884090581145634
11490,4.167143508903055
11491,5.331946507765333
11492,3.095639238189692
11493,5.156597402434688
11494,4.985420412065922
11495,5.350305266294196
11496,4.718201547443369
11497,5.383368445255817
11498,5.261559956291254
11499,2.2605660804960697
11500,4.982300033387142
11501,5.017129521634847
11502,4.716148690608604
11503,4.902248113687288
11504,5.312411028179158
11505,3.9493590782496595
11506,5.254769865831244
11507,5.126728815634619
11508,5.035320443806032
11509,5.351631007400672
11510,5.203791945104497
11511,5.18749468954641
11512,2.969794612459049
11513,2.5224502303763305
11514,5.222196879982329
11515,5.215168618890358
11516,4.845031253880903
11517,4.071310972046564
11518,4.552248273770842
11519,5.246181276312914
11520,5.4268493899648895
11521,2.2482635865114657
11522,5.356527006107743
11523,5.204167913456823
11524,5.10999670545126
11525,5.298747029297747
11526,5.266727786366143
11527,5.124375647938429
11528,5.366533240973058
11529,5.425011769157577
11530,2.931837028093811
11531,4.575660352647358
11532,4.082041002036899
11533,4.657026391293231
11534,5.330954700645508
11535,4.652336887381876
11536,5.130215001225127
11537,4.265169787249831
11538,5.161652842487609
11539,5.583055502872622
11540,3.2911053284907217
11541,4.752026082131119
11542,4.052648123865139
11543,5.237074882961684
11544,4.351110260075863
11545,5.24454296677708
11546,5.225807988828482
11547,5.368540273867168
11548,5.027996216265099
11549,5.471945508453803
11550,5.11403416586076
11551,3.114644924496391
11552,5.097787707004118
11553,5.213392021039374
11554,5.319835014485244
11555,4.607011552572198
11556,5.077431849844844
11557,5.055587999581082
11558,5.163753898929352
11559,5.334322195299903
11560,5.465174518857257
11561,5.3789520621555456
11562,5.563510265239801
11563,5.063498888874335
11564,5.33462761805836
11565,4.832689124583208
11566,5.183795289997352
11567,4.553312202065632
11568,5.457654558476907
11569,5.219195212099792
11570,5.6712107389447315
11571,4.903154416056296
11572,4.262737361876155
11573,5.257388332983215
11574,4.1685438088232125
11575,1.1566173216883615
11576,4.25976426340439
11577,5.051997588140884
11578,4.823160054016846
11579,4.801409633059059
11580,3.805596618900908
11581,3.6668076681882815
11582,4.892782176356985
11583,4.087654136800082
11584,5.575429951275197
11585,3.506773410339194
11586,5.310416910278143
11587,4.461030812819814
11588,3.714473813695795
11589,4.865541106143979
11590,5.279413656928491
11591,5.249601905560204
11592,5.124633977829488
11593,4.8632874483821835
11594,5.3859500922104
11595,5.079253406580812
11596,4.3706726192664656
11597,5.075089101590754
11598,4.837990176716234
11599,3.496707970498517
11600,4.330055695199238
11601,4.429508839828927
11602,3.1561622875534474
11603,4.111355041693138
11604,3.8304669496365715
11605,5.272900581099812
11606,5.072338792594381
11607,5.1480017411576515
11608,5.211227623273869
11609,3.0476585412556654
11610,5.369970375520354
11611,5.1100141728815665
11612,4.808162902069447
11613,5.2220830262992
11614,4.088022194372979
11615,5.235794308357163
11616,3.9100695871829285
11617,4.9400319540236755
11618,3.968363700705269
11619,5.370313136429929
11620,5.293716548263729
11621,4.693148388931352
11622,5.264872472495485
11623,5.2998292995304155
11624,5.130669961528458
11625,4.873461015568512
11626,5.244265384155586
11627,3.511905864040563
11628,4.266939052661678
11629,5.24906722269796
11630,4.3686167068525705
11631,4.441279109794546
11632,1.948851004263243
11633,5.0364969122483245
11634,5.249504324390295
11635,5.2383991690154454
11636,4.948989162777552
11637,5.225506652853279
11638,4.549029112558207
11639,4.602549427345031
11640,3.614657522069554
11641,5.0363195383178985
11642,5.133236340176245
11643,4.117945651372526
11644,5.437382402626577
11645,3.722438514899597
11646,5.147180557826347
11647,5.217044564898033
11648,4.440065371988268
11649,5.078814167643662
11650,5.252291860450075
11651,4.727796957740337
11652,5.287785573929351
11653,5.5428176385949195
11654,4.258608906118772
11655,4.543853445309249
11656,3.3517155217351977
11657,5.230863166159298
